"Codigo Departamento","Código Municipio","Código Centro Poblado","Nombre Departamento","Nombre Municipio","Nombre Centro Poblado","Tipo"
"66","66682","66682000","Risaralda","SANTA ROSA DE CABAL","SANTA ROSA DE CABAL","CM"
"66","66682","66682001","Risaralda","SANTA ROSA DE CABAL","EL RODEO","CAS"
"66","66682","66682002","Risaralda","SANTA ROSA DE CABAL","CORREGIMIENTO DEL SUR","C"
"66","66682","66682003","Risaralda","SANTA ROSA DE CABAL","EL ESPAÑOL","C"
"66","66682","66682004","Risaralda","SANTA ROSA DE CABAL","EL MANZANILLO","C"
"66","66682","66682005","Risaralda","SANTA ROSA DE CABAL","EL GUAMAL","CAS"
"66","66682","66682008","Risaralda","SANTA ROSA DE CABAL","LA CAPILLA","C"
"66","66682","66682009","Risaralda","SANTA ROSA DE CABAL","LA ESTRELLA","CAS"
"66","66682","66682012","Risaralda","SANTA ROSA DE CABAL","SANTA BÁRBARA","C"
"66","66682","66682014","Risaralda","SANTA ROSA DE CABAL","TARAPACÁ","CAS"
"66","66682","66682015","Risaralda","SANTA ROSA DE CABAL","FERMÍN LÓPEZ","CAS"
"66","66682","66682016","Risaralda","SANTA ROSA DE CABAL","GUAIMARAL","CAS"
"66","66682","66682017","Risaralda","SANTA ROSA DE CABAL","EL LEMBO","CAS"
"66","66682","66682018","Risaralda","SANTA ROSA DE CABAL","LOS NEVADOS","C"
"66","66682","66682019","Risaralda","SANTA ROSA DE CABAL","BAJO SAMARIA","CAS"
"66","66682","66682020","Risaralda","SANTA ROSA DE CABAL","LA FLORIDA","CAS"
"66","66682","66682021","Risaralda","SANTA ROSA DE CABAL","CEDRALITO","IPD"
"66","66682","66682022","Risaralda","SANTA ROSA DE CABAL","EL JAZMÍN","CP"
"66","66682","66682023","Risaralda","SANTA ROSA DE CABAL","SAN JUAN","CAS"
"66","66687","66687000","Risaralda","SANTUARIO","SANTUARIO","CM"
"66","66687","66687001","Risaralda","SANTUARIO","LA BRETAÑA","IPD"
"66","66687","66687002","Risaralda","SANTUARIO","LA MARINA","IPM"
"66","66687","66687003","Risaralda","SANTUARIO","PERALONSO","C"
"66","66687","66687004","Risaralda","SANTUARIO","TOTUY","IPM"
"66","66687","66687008","Risaralda","SANTUARIO","EL TAMBO","CAS"
"66","66687","66687011","Risaralda","SANTUARIO","CORINTO","CAS"
"66","66687","66687012","Risaralda","SANTUARIO","LA BAMBA","IPM"
"66","66687","66687013","Risaralda","SANTUARIO","LA ESMERALDA","CAS"
"68","68001","68001000","Santander","BUCARAMANGA","BUCARAMANGA","CM"
"68","68013","68013000","Santander","AGUADA","AGUADA","CM"
"68","68020","68020000","Santander","ALBANIA","ALBANIA","CM"
"68","68020","68020001","Santander","ALBANIA","CARRETERO","CAS"
"68","68020","68020002","Santander","ALBANIA","EL HATILLO","CAS"
"68","68020","68020003","Santander","ALBANIA","LA MESA","C"
"68","68051","68051000","Santander","ARATOCA","ARATOCA","CM"
"68","68051","68051001","Santander","ARATOCA","CHIFLAS","IPD"
"68","68051","68051012","Santander","ARATOCA","EL HOYO","CAS"
"68","68077","68077000","Santander","BARBOSA","BARBOSA","CM"
"68","68077","68077001","Santander","BARBOSA","CITE","C"
"68","68079","68079000","Santander","BARICHARA","BARICHARA","CM"
"68","68079","68079001","Santander","BARICHARA","GUANE","C"
"68","68079","68079002","Santander","BARICHARA","BUTAREGUA","CAS"
"68","68079","68079003","Santander","BARICHARA","PARAMITO","CAS"
"68","68081","68081000","Santander","BARRANCABERMEJA","BARRANCABERMEJA","CM"
"68","68081","68081001","Santander","BARRANCABERMEJA","EL CENTRO","IPD"
"68","68081","68081002","Santander","BARRANCABERMEJA","EL LLANITO","IPD"
"68","68081","68081004","Santander","BARRANCABERMEJA","MESETA SAN RAFAEL","IPD"
"68","68081","68081006","Santander","BARRANCABERMEJA","SAN RAFAEL DE CHUCURÍ","IPD"
"68","68081","68081009","Santander","BARRANCABERMEJA","LOS LAURELES","CAS"
"68","68081","68081010","Santander","BARRANCABERMEJA","LA FORTUNA","CAS"
"68","68092","68092000","Santander","BETULIA","BETULIA","CM"
"68","68092","68092001","Santander","BETULIA","EL RAMO","IPD"
"68","68092","68092002","Santander","BETULIA","MONTEBELLO","CAS"
"68","68092","68092003","Santander","BETULIA","PUTANA","IPD"
"68","68092","68092004","Santander","BETULIA","SAN JORGE","CAS"
"68","68092","68092005","Santander","BETULIA","SANTA BÁRBARA","CAS"
"68","68092","68092006","Santander","BETULIA","LA DURA","CAS"
"68","68092","68092007","Santander","BETULIA","CERRO DE LA PAZ","IPD"
"68","68092","68092008","Santander","BETULIA","TIENDA NUEVA","CAS"
"68","68092","68092009","Santander","BETULIA","SOL DE ORIENTE","IPD"
"68","68092","68092010","Santander","BETULIA","LA PLAYA","CAS"
"68","68092","68092011","Santander","BETULIA","SOGAMOSO","CP"
"68","68101","68101000","Santander","BOLÍVAR","BOLÍVAR","CM"
"68","68101","68101002","Santander","BOLÍVAR","BERBEO","C"
"68","68101","68101007","Santander","BOLÍVAR","FLÓREZ","CP"
"68","68101","68101010","Santander","BOLÍVAR","SANTA ROSA","CP"
"68","68101","68101012","Santander","BOLÍVAR","TRAPAL","CAS"
"68","68101","68101014","Santander","BOLÍVAR","LA HERMOSURA","C"
"68","68101","68101015","Santander","BOLÍVAR","LA MELONA","CAS"
"68","68101","68101016","Santander","BOLÍVAR","GALLEGOS","CAS"
"68","68101","68101019","Santander","BOLÍVAR","SAN ROQUE","CAS"
"68","68101","68101023","Santander","BOLÍVAR","ERMITAÑO","CAS"
"68","68101","68101024","Santander","BOLÍVAR","EXPLANACIÓN-CRUCE NUTRIAS","CP"
"68","68101","68101025","Santander","BOLÍVAR","SAN MARCOS","CP"
"68","68101","68101026","Santander","BOLÍVAR","PUERTO GUEVARA","CAS"
"68","68121","68121000","Santander","CABRERA","CABRERA","CM"
"68","68132","68132000","Santander","CALIFORNIA","CALIFORNIA","CM"
"68","68132","68132002","Santander","CALIFORNIA","LA BAJA","CP"
"68","68147","68147000","Santander","CAPITANEJO","CAPITANEJO","CM"
"68","68152","68152000","Santander","CARCASÍ","CARCASÍ","CM"
"68","68152","68152001","Santander","CARCASÍ","EL TOBAL","C"
"68","68160","68160000","Santander","CEPITÁ","CEPITÁ","CM"
"68","68162","68162000","Santander","CERRITO","CERRITO","CM"
"68","68162","68162007","Santander","CERRITO","SERVITÁ","C"
"68","68162","68162011","Santander","CERRITO","LA PEDREGOSA","CAS"
"68","68167","68167000","Santander","CHARALÁ","CHARALÁ","CM"
"68","68167","68167003","Santander","CHARALÁ","RIACHUELO","CAS"
"68","68169","68169000","Santander","CHARTA","CHARTA","CM"
"68","68169","68169001","Santander","CHARTA","LA AGUADA","IPD"
"68","68169","68169003","Santander","CHARTA","OVEJERA","CAS"
"68","68169","68169004","Santander","CHARTA","ESCUELA DE PERICO","IPD"
"68","68176","68176000","Santander","CHIMA","CHIMA","CM"
"68","68176","68176003","Santander","CHIMA","LA CHIMERA","CAS"
"68","68176","68176004","Santander","CHIMA","PALENCIA","CAS"
"68","68179","68179000","Santander","CHIPATÁ","CHIPATÁ","CM"
"68","68190","68190000","Santander","CIMITARRA","CIMITARRA","CM"
"68","68190","68190002","Santander","CIMITARRA","PUERTO ARAUJO","C"
"68","68190","68190003","Santander","CIMITARRA","PUERTO OLAYA","C"
"68","68190","68190004","Santander","CIMITARRA","ZAMBITO","CAS"
"68","68190","68190005","Santander","CIMITARRA","DOS HERMANOS","CAS"
"68","68190","68190006","Santander","CIMITARRA","SANTA ROSA","CAS"
"68","68190","68190009","Santander","CIMITARRA","LA VERDE","CAS"
"68","68190","68190010","Santander","CIMITARRA","GUAYABITO BAJO","CAS"
"68","68190","68190012","Santander","CIMITARRA","CAMPO SECO","CAS"
"68","68190","68190014","Santander","CIMITARRA","SAN FERNANDO","C"
"68","68190","68190018","Santander","CIMITARRA","EL ATERRADO","CAS"
"68","68190","68190020","Santander","CIMITARRA","LA TERRAZA","CAS"
"68","68190","68190021","Santander","CIMITARRA","PALMAS DEL GUAYABITO","CAS"
"68","68190","68190022","Santander","CIMITARRA","PRIMAVERA","CAS"
"68","68190","68190023","Santander","CIMITARRA","SAN JUAN DE LA CARRETERA","CAS"
"68","68190","68190024","Santander","CIMITARRA","SAN PEDRO DE LA PAZ","CAS"
"68","68190","68190025","Santander","CIMITARRA","CAMPO PADILLA","CAS"
"68","68190","68190026","Santander","CIMITARRA","CRUCE DE SANTA ROSA","CAS"
"68","68190","68190027","Santander","CIMITARRA","LA CURVA DE LA NUBIA","CAS"
"68","68190","68190028","Santander","CIMITARRA","CASCAJERO","CAS"
"68","68190","68190029","Santander","CIMITARRA","SAN JUANCITO","CAS"
"68","68190","68190030","Santander","CIMITARRA","LA TRAVIATA","CAS"
"68","68190","68190032","Santander","CIMITARRA","LA YE DE LA TORRE","CAS"
"68","68207","68207000","Santander","CONCEPCIÓN","CONCEPCIÓN","CM"
"68","68209","68209000","Santander","CONFINES","CONFINES","CM"
"68","68211","68211000","Santander","CONTRATACIÓN","CONTRATACIÓN","CM"
"68","68211","68211001","Santander","CONTRATACIÓN","SAN PABLO","C"
"68","68217","68217000","Santander","COROMORO","COROMORO","CM"
"68","68217","68217001","Santander","COROMORO","CINCELADA","CAS"
"68","68229","68229000","Santander","CURITÍ","CURITÍ","CM"
"68","68235","68235000","Santander","EL CARMEN DE CHUCURÍ","EL CARMEN DE CHUCURÍ","CM"
"68","68235","68235001","Santander","EL CARMEN DE CHUCURÍ","ANGOSTURAS DE LOS ANDES","IPM"
"68","68235","68235004","Santander","EL CARMEN DE CHUCURÍ","EL CENTENARIO","C"
"68","68235","68235009","Santander","EL CARMEN DE CHUCURÍ","SANTO DOMINGO DEL RAMO","C"
"68","68235","68235017","Santander","EL CARMEN DE CHUCURÍ","LA EXPLANACIÓN","CAS"
"68","68245","68245000","Santander","EL GUACAMAYO","EL GUACAMAYO","CM"
"68","68245","68245003","Santander","EL GUACAMAYO","SANTA RITA","C"
"68","68250","68250000","Santander","EL PEÑÓN","EL PEÑÓN","CM"
"68","68250","68250002","Santander","EL PEÑÓN","CRUCES","C"
"68","68250","68250003","Santander","EL PEÑÓN","RIO BLANCO - OTOVAL","C"
"68","68250","68250005","Santander","EL PEÑÓN","EL DANUBIO","C"
"68","68250","68250006","Santander","EL PEÑÓN","EL GODO","C"
"68","68250","68250007","Santander","EL PEÑÓN","GIRÓN","CP"
"68","68250","68250008","Santander","EL PEÑÓN","JUNÍN","CAS"
"68","68250","68250009","Santander","EL PEÑÓN","SAN FRANCISCO","CAS"
"68","68255","68255000","Santander","EL PLAYÓN","EL PLAYÓN","CM"
"68","68255","68255001","Santander","EL PLAYÓN","BARRIO NUEVO","C"
"68","68255","68255002","Santander","EL PLAYÓN","BETANIA","C"
"68","68255","68255007","Santander","EL PLAYÓN","ESTACIÓN LAGUNA","CAS"
"68","68255","68255011","Santander","EL PLAYÓN","PLANADAS DE LA ARRUMBAZON","IPM"
"68","68255","68255013","Santander","EL PLAYÓN","SAN BERNARDO","IPM"
"68","68255","68255014","Santander","EL PLAYÓN","SAN PEDRO DE TIGRA","C"
"68","68255","68255015","Santander","EL PLAYÓN","LA BATECA","IPM"
"68","68264","68264000","Santander","ENCINO","ENCINO","CM"
"68","68264","68264001","Santander","ENCINO","CANADÁ","CAS"
"68","68266","68266000","Santander","ENCISO","ENCISO","CM"
"68","68266","68266002","Santander","ENCISO","PEÑA COLORADA","C"
"68","68271","68271000","Santander","FLORIÁN","FLORIÁN","CM"
"68","68271","68271001","Santander","FLORIÁN","LA VENTA","C"
"68","68271","68271003","Santander","FLORIÁN","SAN ANTONIO DE LEONES","CP"
"68","68271","68271007","Santander","FLORIÁN","OTROMUNDO","CP"
"68","68276","68276000","Santander","FLORIDABLANCA","FLORIDABLANCA","CM"
"68","68276","68276012","Santander","FLORIDABLANCA","MONTEARROYO CONDOMINIO","CAS"
"68","68276","68276013","Santander","FLORIDABLANCA","RUITOQUE COUNTRY CLUB CONDOMINIO","CAS"
"68","68276","68276014","Santander","FLORIDABLANCA","VALLE DE RUITOQUE","CAS"
"68","68276","68276015","Santander","FLORIDABLANCA","VILLA EDILIA CONDOMINIO","CAS"
"68","68276","68276016","Santander","FLORIDABLANCA","VILLA GUADALQUIVIR CONDOMINIO","CAS"
"68","68296","68296000","Santander","GALÁN","GALÁN","CM"
"68","68298","68298000","Santander","GÁMBITA","GÁMBITA","CM"
"68","68298","68298002","Santander","GÁMBITA","LA PALMA","CAS"
"68","68307","68307000","Santander","GIRÓN","GIRÓN","CM"
"68","68307","68307002","Santander","GIRÓN","BOCAS","CP"
"68","68307","68307003","Santander","GIRÓN","MARTA","CP"
"68","68307","68307007","Santander","GIRÓN","ACAPULCO","CP"
"68","68318","68318000","Santander","GUACA","GUACA","CM"
"68","68318","68318001","Santander","GUACA","BARAYA","CAS"
"68","68320","68320000","Santander","GUADALUPE","GUADALUPE","CM"
"68","68320","68320001","Santander","GUADALUPE","LA SIRENA","CAS"
"68","68320","68320003","Santander","GUADALUPE","SAN ANTONIO","CAS"
"68","68320","68320005","Santander","GUADALUPE","EL TIRANO","CAS"
"68","68322","68322000","Santander","GUAPOTÁ","GUAPOTÁ","CM"
"68","68322","68322002","Santander","GUAPOTÁ","LA SIBERIA","CAS"
"68","68324","68324000","Santander","GUAVATÁ","GUAVATÁ","CM"
"68","68327","68327000","Santander","GÜEPSA","GÜEPSA","CM"
"68","68327","68327001","Santander","GÜEPSA","LA VIRGEN","CAS"
"68","68327","68327004","Santander","GÜEPSA","LA AURORA","CAS"
"68","68327","68327005","Santander","GÜEPSA","LA PORTADA","CAS"
"68","68344","68344000","Santander","HATO","HATO","CM"
"68","68368","68368000","Santander","JESÚS MARÍA","JESÚS MARÍA","CM"
"68","68368","68368001","Santander","JESÚS MARÍA","AGUA FRIA","CAS"
"68","68368","68368010","Santander","JESÚS MARÍA","LADERAS","CAS"
"68","68368","68368012","Santander","JESÚS MARÍA","ALTO CRUCES","CAS"
"68","68368","68368015","Santander","JESÚS MARÍA","CRISTALES","CAS"
"68","68370","68370000","Santander","JORDÁN","JORDÁN SUBE","CM"
"68","68377","68377000","Santander","LA BELLEZA","LA BELLEZA","CM"
"68","68377","68377001","Santander","LA BELLEZA","LA QUITAY","C"
"68","68377","68377003","Santander","LA BELLEZA","EL RUBÍ","CAS"
"68","68377","68377005","Santander","LA BELLEZA","LOS VALLES","CAS"
"68","68385","68385000","Santander","LANDÁZURI","LANDÁZURI","CM"
"68","68385","68385001","Santander","LANDÁZURI","BAJO JORDÁN","C"
"68","68385","68385005","Santander","LANDÁZURI","PLAN DE ARMAS","C"
"68","68385","68385006","Santander","LANDÁZURI","SAN IGNACIO DEL OPÓN","C"
"68","68385","68385007","Santander","LANDÁZURI","MIRALINDO","C"
"68","68385","68385008","Santander","LANDÁZURI","KILÓMETRO 15","C"
"68","68385","68385009","Santander","LANDÁZURI","LA INDIA","C"
"68","68385","68385014","Santander","LANDÁZURI","RÍO BLANCO","C"
"68","68385","68385015","Santander","LANDÁZURI","SAN PEDRO DEL OPÓN","CAS"
"68","68397","68397000","Santander","LA PAZ","LA PAZ","CM"
"68","68397","68397002","Santander","LA PAZ","LA LOMA","CAS"
"68","68406","68406000","Santander","LEBRIJA","LEBRIJA","CM"
"68","68406","68406003","Santander","LEBRIJA","EL CONCHAL","C"
"68","68406","68406009","Santander","LEBRIJA","PORTUGAL","C"
"68","68406","68406013","Santander","LEBRIJA","URIBE URIBE","C"
"68","68406","68406014","Santander","LEBRIJA","VANEGAS","C"
"68","68418","68418000","Santander","LOS SANTOS","LOS SANTOS","CM"
"68","68425","68425000","Santander","MACARAVITA","MACARAVITA","CM"
"68","68425","68425001","Santander","MACARAVITA","BUENAVISTA","IPD"
"68","68425","68425002","Santander","MACARAVITA","BURAGA","IPD"
"68","68425","68425003","Santander","MACARAVITA","LA BRICHA","IPD"
"68","68425","68425004","Santander","MACARAVITA","LA HUERTA","IPD"
"68","68425","68425005","Santander","MACARAVITA","ILARCUTA - TIENDA NUEVA","IPD"
"68","68425","68425006","Santander","MACARAVITA","RASGÓN","IPD"
"68","68432","68432000","Santander","MÁLAGA","MÁLAGA","CM"
"68","68432","68432009","Santander","MÁLAGA","ASODEMA","CP"
"68","68444","68444000","Santander","MATANZA","MATANZA","CM"
"68","68444","68444001","Santander","MATANZA","PATIO BARRIDO","IPD"
"68","68444","68444002","Santander","MATANZA","PAUJIL","IPD"
"68","68444","68444003","Santander","MATANZA","SAN FRANCISCO","IPD"
"68","68444","68444006","Santander","MATANZA","SANTA CRUZ DE LA COLINA","IPD"
"68","68464","68464000","Santander","MOGOTES","MOGOTES","CM"
"68","68464","68464001","Santander","MOGOTES","PALMAS","IPD"
"68","68464","68464002","Santander","MOGOTES","PITIGUAO","C"
"68","68464","68464016","Santander","MOGOTES","LOS CAUCHOS","IPD"
"68","68468","68468000","Santander","MOLAGAVITA","MOLAGAVITA","CM"
"68","68468","68468002","Santander","MOLAGAVITA","EL JUNCO","CAS"
"68","68498","68498000","Santander","OCAMONTE","OCAMONTE","CM"
"68","68500","68500000","Santander","OIBA","OIBA","CM"
"68","68500","68500001","Santander","OIBA","SAN PEDRO","CAS"
"68","68500","68500003","Santander","OIBA","MONJAS","CAS"
"68","68500","68500004","Santander","OIBA","PIE DE ALTO","CAS"
"68","68500","68500005","Santander","OIBA","LOMA DE HOYOS","CAS"
"68","68500","68500006","Santander","OIBA","PUENTE LLANO","CAS"
"68","68502","68502000","Santander","ONZAGA","ONZAGA","CM"
"68","68502","68502001","Santander","ONZAGA","PADUA","C"
"68","68502","68502002","Santander","ONZAGA","SUSA","C"
"68","68502","68502004","Santander","ONZAGA","CAPILLA DEL CARMEN","C"
"68","68522","68522000","Santander","PALMAR","PALMAR","CM"
"68","68524","68524000","Santander","PALMAS DEL SOCORRO","PALMAS DEL SOCORRO","CM"
"68","68533","68533000","Santander","PÁRAMO","PÁRAMO","CM"
"68","68547","68547000","Santander","PIEDECUESTA","PIEDECUESTA","CM"
"68","68547","68547003","Santander","PIEDECUESTA","SEVILLA","IPD"
"68","68547","68547006","Santander","PIEDECUESTA","TABLANCA","CAS"
"68","68547","68547007","Santander","PIEDECUESTA","UMPALÁ","CP"
"68","68547","68547008","Santander","PIEDECUESTA","PESCADERO","IPD"
"68","68547","68547016","Santander","PIEDECUESTA","CONDOMINIO RUITOQUE COUNTRY CLUB","CAS"
"68","68547","68547018","Santander","PIEDECUESTA","BUENOS AIRES MESA RUITOQUE","CP"
"68","68549","68549000","Santander","PINCHOTE","PINCHOTE","CM"
"68","68572","68572000","Santander","PUENTE NACIONAL","PUENTE NACIONAL","CM"
"68","68572","68572002","Santander","PUENTE NACIONAL","CAPILLA","CAS"
"68","68572","68572003","Santander","PUENTE NACIONAL","PROVIDENCIA","CAS"
"68","68572","68572004","Santander","PUENTE NACIONAL","QUEBRADA NEGRA","CAS"
"68","68572","68572009","Santander","PUENTE NACIONAL","ROBLES","CAS"
"68","68572","68572012","Santander","PUENTE NACIONAL","PEÑA BLANCA","CAS"
"68","68572","68572016","Santander","PUENTE NACIONAL","DELICIAS","CAS"
"68","68573","68573000","Santander","PUERTO PARRA","PUERTO PARRA","CM"
"68","68573","68573001","Santander","PUERTO PARRA","CAMPO CAPOTE","IPD"
"68","68573","68573002","Santander","PUERTO PARRA","LAS MONTOYAS","IPD"
"68","68573","68573003","Santander","PUERTO PARRA","BOCAS DEL CARARE","IPD"
"68","68573","68573004","Santander","PUERTO PARRA","AGUA LINDA","IPD"
"68","68575","68575000","Santander","PUERTO WILCHES","PUERTO WILCHES","CM"
"68","68575","68575001","Santander","PUERTO WILCHES","BADILLO","IPD"
"68","68575","68575003","Santander","PUERTO WILCHES","BOCAS ROSARIO","IPD"
"68","68575","68575004","Santander","PUERTO WILCHES","CARPINTERO","IPD"
"68","68575","68575005","Santander","PUERTO WILCHES","CHINGALE","IPD"
"68","68575","68575006","Santander","PUERTO WILCHES","EL GUAYABO","IPD"
"68","68575","68575007","Santander","PUERTO WILCHES","EL PEDRAL","IPD"
"68","68575","68575010","Santander","PUERTO WILCHES","KILÓMETRO 16","IPD"
"68","68575","68575011","Santander","PUERTO WILCHES","KILÓMETRO 20","IPD"
"68","68575","68575013","Santander","PUERTO WILCHES","PATURIA","IPD"
"68","68575","68575014","Santander","PUERTO WILCHES","PRADILLA","IPD"
"68","68575","68575015","Santander","PUERTO WILCHES","PUENTE SOGAMOSO","IPD"
"68","68575","68575018","Santander","PUERTO WILCHES","VIJAGUAL","IPD"
"68","68575","68575019","Santander","PUERTO WILCHES","CAYUMBA","IPD"
"68","68575","68575022","Santander","PUERTO WILCHES","SITIO NUEVO","IPD"
"68","68575","68575023","Santander","PUERTO WILCHES","KILÓMETRO OCHO","CAS"
"68","68575","68575024","Santander","PUERTO WILCHES","SAN CLAVER","CAS"
"68","68575","68575025","Santander","PUERTO WILCHES","GARCÍA CADENA","CP"
"68","68615","68615000","Santander","RIONEGRO","RIONEGRO","CM"
"68","68615","68615002","Santander","RIONEGRO","CUESTA RICA","IPD"
"68","68615","68615004","Santander","RIONEGRO","LA SALINA","IPD"
"68","68615","68615008","Santander","RIONEGRO","POPAS","IPD"
"68","68615","68615009","Santander","RIONEGRO","LA CEIBA","IPD"
"68","68615","68615011","Santander","RIONEGRO","LLANO DE PALMAS","IPD"
"68","68615","68615012","Santander","RIONEGRO","MISIJUAY","IPD"
"68","68615","68615013","Santander","RIONEGRO","PAPAYAL","IPD"
"68","68615","68615017","Santander","RIONEGRO","VEINTE DE JULIO","CAS"
"68","68615","68615024","Santander","RIONEGRO","LA MUSANDA","IPM"
"68","68615","68615026","Santander","RIONEGRO","LA PLATANALA","IPM"
"68","68615","68615027","Santander","RIONEGRO","LOS CHORROS (SAN JOSÉ)","IPM"
"68","68615","68615031","Santander","RIONEGRO","SAN RAFAEL","IPD"
"68","68615","68615033","Santander","RIONEGRO","SAN JOSÉ DE AREVALO","IPM"
"68","68615","68615036","Santander","RIONEGRO","EL BAMBÚ","CP"
"68","68655","68655000","Santander","SABANA DE TORRES","SABANA DE TORRES","CM"
"68","68655","68655001","Santander","SABANA DE TORRES","LA GÓMEZ","C"
"68","68655","68655002","Santander","SABANA DE TORRES","SABANETA","C"
"68","68655","68655004","Santander","SABANA DE TORRES","PROVINCIA","C"
"68","68655","68655006","Santander","SABANA DE TORRES","VERACRUZ KILÓMETRO 80","C"
"68","68655","68655008","Santander","SABANA DE TORRES","PAYOA CINCO","IPD"
"68","68655","68655009","Santander","SABANA DE TORRES","PUERTO SANTOS","IPD"
"68","68655","68655012","Santander","SABANA DE TORRES","VILLA EVA","CP"
"68","68669","68669000","Santander","SAN ANDRÉS","SAN ANDRÉS","CM"
"68","68669","68669005","Santander","SAN ANDRÉS","LAGUNA DE ORTICES","CAS"
"68","68669","68669007","Santander","SAN ANDRÉS","PANGOTE","CAS"
"68","68673","68673000","Santander","SAN BENITO","SAN BENITO","CM"
"68","68673","68673001","Santander","SAN BENITO","SAN BENITO","IPD"
"68","68673","68673002","Santander","SAN BENITO","ALTO SAN ROQUE","C"
"68","68673","68673003","Santander","SAN BENITO","SAN BENITO NUEVO","IPD"
"68","68673","68673004","Santander","SAN BENITO","LA CARRERA","CP"
"68","68673","68673005","Santander","SAN BENITO","LAS CASITAS","CP"
"68","68679","68679000","Santander","SAN GIL","SAN GIL","CM"
"68","68682","68682000","Santander","SAN JOAQUÍN","SAN JOAQUÍN","CM"
"68","68682","68682001","Santander","SAN JOAQUÍN","RICAURTE","C"
"68","68684","68684000","Santander","SAN JOSÉ DE MIRANDA","SAN JOSÉ DE MIRANDA","CM"
"68","68684","68684003","Santander","SAN JOSÉ DE MIRANDA","TEQUIA","CAS"
"68","68684","68684008","Santander","SAN JOSÉ DE MIRANDA","CUTALIGUA","CP"
"68","68686","68686000","Santander","SAN MIGUEL","SAN MIGUEL","CM"
"68","68689","68689000","Santander","SAN VICENTE DE CHUCURÍ","SAN VICENTE DE CHUCURÍ","CM"
"68","68689","68689001","Santander","SAN VICENTE DE CHUCURÍ","ALBANIA","IPD"
"68","68689","68689012","Santander","SAN VICENTE DE CHUCURÍ","YARIMA","IPD"
"68","68705","68705000","Santander","SANTA BÁRBARA","SANTA BÁRBARA","CM"
"68","68720","68720000","Santander","SANTA HELENA DEL OPÓN","SANTA HELENA DEL OPÓN","CM"
"68","68720","68720001","Santander","SANTA HELENA DEL OPÓN","LA ARAGUA","CP"
"68","68720","68720002","Santander","SANTA HELENA DEL OPÓN","CACHIPAY","CP"
"68","68720","68720004","Santander","SANTA HELENA DEL OPÓN","PLAN DE ALVAREZ","CP"
"68","68720","68720005","Santander","SANTA HELENA DEL OPÓN","SAN JUAN BOSCO DE LA VERDE","CP"
"68","68745","68745000","Santander","SIMACOTA","SIMACOTA","CM"
"68","68745","68745001","Santander","SIMACOTA","AGUA BLANCA","IPD"
"68","68745","68745003","Santander","SIMACOTA","EL SALTO","IPD"
"68","68745","68745004","Santander","SIMACOTA","GUAYABAL","CAS"
"68","68745","68745005","Santander","SIMACOTA","CINCO MIL","IPD"
"68","68745","68745006","Santander","SIMACOTA","LA LLANITA","IPD"
"68","68745","68745007","Santander","SIMACOTA","VIZCAÍNA ALTA","IPD"
"68","68745","68745008","Santander","SIMACOTA","VIZCAÍNA BAJA","IPD"
"68","68745","68745009","Santander","SIMACOTA","LA ROCHELA","IPD"
"68","68745","68745010","Santander","SIMACOTA","CIÉNAGA DEL OPÓN","CP"
"68","68755","68755000","Santander","SOCORRO","SOCORRO","CM"
"68","68770","68770000","Santander","SUAITA","SUAITA","CM"
"68","68770","68770001","Santander","SUAITA","OLIVAL","C"
"68","68770","68770002","Santander","SUAITA","SAN JOSÉ DE SUAITA","C"
"68","68770","68770003","Santander","SUAITA","VADO REAL","C"
"68","68770","68770008","Santander","SUAITA","TOLOTÁ","C"
"68","68773","68773000","Santander","SUCRE","SUCRE","CM"
"68","68773","68773001","Santander","SUCRE","LA GRANJA","C"
"68","68773","68773002","Santander","SUCRE","LA PRADERA","C"
"68","68773","68773003","Santander","SUCRE","SABANA GRANDE","C"
"68","68773","68773004","Santander","SUCRE","ARALES","CAS"
"68","68773","68773011","Santander","SUCRE","PORVENIR","CAS"
"68","68773","68773014","Santander","SUCRE","SAN ISIDRO","CAS"
"68","68780","68780000","Santander","SURATÁ","SURATÁ","CM"
"68","68780","68780001","Santander","SURATÁ","CACHIRÍ","C"
"68","68780","68780002","Santander","SURATÁ","EL MOHÁN","C"
"68","68780","68780007","Santander","SURATÁ","CARTAGUA","CAS"
"68","68780","68780008","Santander","SURATÁ","TURBAY","C"
"68","68820","68820000","Santander","TONA","TONA","CM"
"68","68820","68820001","Santander","TONA","BERLÍN","IPD"
"68","68820","68820002","Santander","TONA","LA CORCOVA","IPD"
"68","68820","68820003","Santander","TONA","CARRIZAL","IPD"
"68","68820","68820004","Santander","TONA","VEGAS","IPD"
"68","68820","68820005","Santander","TONA","GRAMAL","IPD"
"68","68820","68820006","Santander","TONA","PUERTO DEL LLANO","IPD"
"68","68855","68855000","Santander","VALLE DE SAN JOSÉ","VALLE DE SAN JOSÉ","CM"
"68","68855","68855001","Santander","VALLE DE SAN JOSÉ","SANTA TERESA","CAS"
"68","68855","68855004","Santander","VALLE DE SAN JOSÉ","EL CERRO","CAS"
"68","68855","68855005","Santander","VALLE DE SAN JOSÉ","EL GUACAL","CAS"
"68","68855","68855006","Santander","VALLE DE SAN JOSÉ","LA LAGUNA","CAS"
"68","68861","68861000","Santander","VÉLEZ","VÉLEZ","CM"
"68","68861","68861001","Santander","VÉLEZ","ALTO JORDÁN","CAS"
"68","68861","68861002","Santander","VÉLEZ","GUALILO","CAS"
